Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
39.4808,12,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
39.5000,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
39.8707,12,ObjectCollection,Portal_SteeringWheel,0,1,,Confirm_Transition,World Target (Funland),
40.3721,12,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
58.2493,12,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
59.5000,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
61.6800,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
62.0400,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,City,
62.5000,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
62.8400,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
63.1000,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Castle,
63.3000,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
63.6200,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
63.9600,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,City,
65.2800,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Home,
65.9062,12,ObjectCollection,Portal_SteeringWheel,0,1,,Confirm_Transition,World Target (Home),
66.4073,12,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
92.9567,12,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
93.0600,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
94.5200,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
95.3200,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
96.1200,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Castle,
96.8600,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
97.0800,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
97.3600,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
97.7800,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,City,
100.0200,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,City,
102.9400,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,City,
103.4000,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
103.7600,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
104.3000,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
104.6400,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Castle,
105.3200,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Castle,
105.8400,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
106.0200,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
106.1000,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
106.2400,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,City,
107.5200,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,City,
107.9400,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
108.2400,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
108.7400,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
108.9800,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
109.2400,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,City,
113.3000,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,City,
114.3400,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
114.6400,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
115.0200,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
115.3600,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Castle,
116.3200,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
116.5200,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
116.8000,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
118.6200,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
119.1200,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
119.4000,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,City,
121.3000,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,City,
123.1410,12,ObjectCollection,Portal_SteeringWheel,0,1,,Confirm_Transition,World Target (City),
123.6423,12,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
136.0202,12,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
136.0619,12,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
139.4724,12,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
139.5605,12,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
146.7401,12,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
146.7599,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
147.8600,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
148.7999,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
149.5399,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Castle,
150.2599,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
150.5799,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
150.8199,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
151.4599,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Home,
152.5600,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
152.7800,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
152.9599,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
153.1599,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Castle,
153.5399,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
154.0799,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
154.4999,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Castle,
155.5799,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
155.7599,12,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
