Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
48.2662,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
48.6678,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
49.0722,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
49.5800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
49.7000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
50.4791,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
50.8961,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
50.9000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
50.9658,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Funland),
51.4681,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
51.9965,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
52.0000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
52.1800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
52.3600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
53.1246,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
53.2245,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
69.1376,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
69.1400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
69.3738,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Town),
69.4022,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
80.2185,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
80.9600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
81.0000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
81.7400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
81.8400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
82.6397,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
83.1413,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
175.9400,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
176.1951,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
261.8715,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
262.2885,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
