Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
0.3576,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
2.1124,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
2.1200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
2.7000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
3.2121,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Funland),
3.7135,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
4.0358,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
4.6800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
5.1191,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
5.6211,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
9.7257,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
15.1960,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
15.2000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
15.6200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
15.8000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
16.2000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
16.3800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
16.7272,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Funland),
17.2283,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
17.5085,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
17.7400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
17.9000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
18.0600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
18.4539,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
18.9698,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
23.5066,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
24.2200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
24.5400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
24.7800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
25.5110,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
27.4331,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
28.1290,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
28.3126,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
