Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
4.8416,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
4.8600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
5.5000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
22.9790,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
27.9506,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
28.0400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
28.9400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
29.3866,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (City),
29.8862,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
31.4887,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
31.5000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
32.4800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
32.8964,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
33.4117,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
39.4536,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
40.3200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
40.4800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
41.2200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
41.8000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
42.2000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
42.9200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
43.5000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
43.9600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
44.1400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
44.2600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
45.0754,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Castle),
45.5775,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
45.8556,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
46.1800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
46.7228,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
47.2352,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
47.3995,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
47.8000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
48.0000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
48.2400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
48.7800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
49.2000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
49.9400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
50.4000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
50.8800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
51.1200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
51.5000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
51.9400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
52.4600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
52.6800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
53.1000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
53.4000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
53.6000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
54.2200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
54.3000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
54.3000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
54.6200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
55.5400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
55.7600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
56.0000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
56.2400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
56.5000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
57.7600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
58.6000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
58.8000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
59.1200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
59.7800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
60.1400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
60.4800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
60.7000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
62.8200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
63.3200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
63.8600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
64.4200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
64.9000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
66.2800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
68.0600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
68.5800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
69.5000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
70.7400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
72.3000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
73.6400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
74.6375,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
