Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
3.1353,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
3.5600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
4.6600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
5.5379,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (City),
6.0384,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.3971,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.3971,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.4128,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.4128,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.4389,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.4389,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.4553,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.4553,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.4806,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.4806,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.5090,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.5090,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.5243,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.5243,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.5393,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.5393,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.5634,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
7.0800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
7.6366,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
8.1407,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
30.8606,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
31.8082,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
31.8651,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
31.9221,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
32.2945,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
32.8658,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
34.0492,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Snowscape),
34.0492,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
34.9954,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
35.1202,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
35.3849,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
35.5790,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
35.7329,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
36.0261,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
36.6917,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
37.2495,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
37.2495,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
39.0033,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
39.0314,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
39.0878,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
39.1987,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
39.2683,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
39.6868,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
40.0328,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
40.6052,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
40.6196,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
41.0785,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
41.7882,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
42.0933,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
42.1218,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
42.7196,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
