Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
92.4529,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
92.7038,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
95.6700,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
95.6995,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
95.9625,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
96.0038,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
102.7004,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
102.9652,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
103.2435,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
103.4945,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
103.9122,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
104.6643,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
104.8873,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
105.4439,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
107.0172,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
107.1281,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
112.9761,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
113.0045,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
113.4629,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
113.5476,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
113.7975,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
114.4520,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
117.1813,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
117.3899,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
117.5153,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
117.5439,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
118.0035,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
118.0443,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
138.1208,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
138.5525,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
