Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
104.9523,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
105.3400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
105.5400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
105.7865,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
105.9676,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
105.9800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
106.0110,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Castle),
106.0373,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
107.0270,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
107.9000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
108.2930,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
108.7939,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
