Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
2.4267,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
2.4400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
3.2000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
3.7920,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Funland),
4.2950,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
4.7817,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
5.6000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
6.0200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
6.3400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
6.6200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
7.3543,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
7.8962,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
7.9000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
8.2325,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
8.7311,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
9.4953,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
9.5000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
9.5800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
9.7800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
9.8800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
10.4556,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Funland),
10.9592,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
11.7681,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
11.9400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
12.2800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
13.3174,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
13.8422,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
22.8653,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
22.9400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
23.0400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
23.4600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
23.6000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
24.8241,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Town),
25.3258,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
25.5765,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
25.8400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
25.9400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
26.6337,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
27.1459,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
30.8517,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
30.9000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
41.5824,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
42.3061,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
42.5200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
42.7600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
42.8000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
43.4400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
43.6200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
44.6599,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Town),
45.1606,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
45.7981,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
46.0000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
