Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
0.2586,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
2.6029,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
2.8600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
3.2200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
3.8416,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Snowscape),
4.3299,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
4.7607,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
5.1600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
5.6200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
6.2516,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
8.0050,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
8.5750,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
8.9517,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
9.5064,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
9.5200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
9.8134,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Town),
10.3283,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
10.8014,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
11.2200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
11.6505,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
13.1143,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
13.9215,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
13.9400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
14.3000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
14.6866,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Town),
15.1999,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
15.9504,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
16.0000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
16.3314,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Funland),
16.8567,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
17.3861,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
17.7600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
18.1200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
18.7806,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
19.3523,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
