Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
0.3611,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
19.2110,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
20.5592,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
20.9616,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
21.2936,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
28.5048,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
28.5200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
29.2200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
29.9256,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Snowscape),
30.4407,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
30.8620,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
31.0000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
31.3200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
31.8205,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
32.3349,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
39.5032,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
39.5800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
40.2000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
40.3400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
40.9000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
41.0200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
41.1600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
41.3400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
41.7800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
41.9600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
42.1200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
42.2800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
42.5600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
42.7200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
42.8200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
42.9800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
43.2800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
43.4200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
43.7800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
43.9200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
