Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
4.8400,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
5.0688,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
9.4651,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
9.5482,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
10.2827,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
10.3600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
10.8000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
11.1054,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Funland),
11.6358,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
11.7884,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
12.2400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
12.5405,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
13.0283,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
16.6759,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
16.7600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
17.1800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
17.3200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
17.6800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
18.3062,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Funland),
18.8239,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
19.2393,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
19.4000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
19.5400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
19.8200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
20.4376,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
20.9395,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
24.3199,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
24.4400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
46.5566,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
50.9569,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
51.0200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
53.1564,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
56.4412,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
56.5400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
58.3102,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
