Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
4.5335,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
7.2293,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
9.8925,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
10.5673,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
11.2371,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
11.7387,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
12.8398,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
13.5224,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
23.2047,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
23.8400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
23.9200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
24.4171,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Funland),
24.9320,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
25.3084,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
25.3800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
25.6600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
25.8106,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
27.3307,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
43.1013,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
43.6020,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
65.9014,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
65.9200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
66.2200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
66.5800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
67.7371,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
