Timestamp,HMD_PosX,HMD_PosY,HMD_PosZ,HMD_RotX,HMD_RotY,HMD_RotZ,HMD_RotW,LeftHand_PosX,LeftHand_PosY,LeftHand_PosZ,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,LeftHand_RotW,RightHand_PosX,RightHand_PosY,RightHand_PosZ,RightHand_RotX,RightHand_RotY,RightHand_RotZ,RightHand_RotW
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.3985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0370,0.7064,0.2487,0.2305,-0.2492,-0.2107,-0.917,0.4043,0.6708,0.1599,-0.3466,0.2564,-0.3508,0.831
0.4331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0360,0.7080,0.2479,0.2260,-0.2449,-0.2038,-0.921,0.4042,0.6712,0.1608,-0.3467,0.2559,-0.3475,0.833
0.4622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0362,0.7084,0.2476,0.2253,-0.2456,-0.2100,-0.919,0.4044,0.6711,0.1607,-0.3467,0.2558,-0.3479,0.833
0.4866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0364,0.7085,0.2474,0.2250,-0.2459,-0.2115,-0.919,0.4045,0.6709,0.1606,-0.3467,0.2558,-0.3482,0.833
0.5027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0365,0.7085,0.2472,0.2250,-0.2461,-0.2117,-0.919,0.4045,0.6706,0.1605,-0.3469,0.2559,-0.3485,0.832
0.5140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0366,0.7085,0.2470,0.2249,-0.2463,-0.2117,-0.919,0.4046,0.6704,0.1604,-0.3470,0.2559,-0.3487,0.832
0.5279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0366,0.7085,0.2470,0.2250,-0.2466,-0.2115,-0.919,0.4046,0.6703,0.1604,-0.3471,0.2561,-0.3490,0.832
0.5413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0366,0.7085,0.2469,0.2251,-0.2469,-0.2113,-0.919,0.4047,0.6701,0.1605,-0.3471,0.2562,-0.3493,0.832
0.5554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0368,0.7083,0.2469,0.2253,-0.2476,-0.2111,-0.918,0.4048,0.6700,0.1606,-0.3475,0.2564,-0.3495,0.831
0.5701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0371,0.7082,0.2470,0.2257,-0.2486,-0.2109,-0.918,0.4049,0.6699,0.1608,-0.3478,0.2566,-0.3498,0.831
0.5839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0374,0.7081,0.2471,0.2260,-0.2498,-0.2106,-0.918,0.4050,0.6698,0.1609,-0.3482,0.2568,-0.3499,0.831
0.5983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0379,0.7077,0.2473,0.2263,-0.2508,-0.2106,-0.917,0.4051,0.6696,0.1610,-0.3485,0.2567,-0.3496,0.831
0.6116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0385,0.7073,0.2475,0.2267,-0.2518,-0.2106,-0.917,0.4051,0.6694,0.1612,-0.3488,0.2567,-0.3494,0.831
0.6244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0390,0.7069,0.2481,0.2274,-0.2531,-0.2106,-0.916,0.4052,0.6693,0.1613,-0.3492,0.2566,-0.3493,0.831
0.6390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0396,0.7065,0.2488,0.2282,-0.2545,-0.2106,-0.916,0.4052,0.6692,0.1614,-0.3496,0.2565,-0.3492,0.831
0.6530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0401,0.7061,0.2494,0.2290,-0.2558,-0.2104,-0.915,0.4052,0.6691,0.1614,-0.3499,0.2565,-0.3490,0.831
0.6666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0403,0.7059,0.2499,0.2294,-0.2563,-0.2096,-0.915,0.4052,0.6689,0.1614,-0.3500,0.2568,-0.3487,0.831
0.6813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0405,0.7058,0.2503,0.2299,-0.2570,-0.2089,-0.915,0.4052,0.6686,0.1614,-0.3501,0.2569,-0.3485,0.831
