Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
4.3643,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
4.3800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
4.5800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
4.9600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
5.6599,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Funland),
6.1609,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.5369,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.5369,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.5508,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.5508,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.5650,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.5650,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.5791,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.5791,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.5928,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.5928,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.6067,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.6067,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.6209,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.6209,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.6350,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.6350,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.6492,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.6492,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.6636,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.6636,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.6766,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.7200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
6.8800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
7.1600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
7.7356,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
8.2366,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
13.6499,999,ObjectCollection,Portal_Palette_Hand,0,1,goldCoin_funland_grab,SpawnedCoin,0.00
14.3467,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
15.1400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
16.4000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
16.6200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
16.9800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
17.3600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
18.1327,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
18.7730,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
19.8200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
19.9800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
20.3200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
20.5200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
20.7800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
22.3400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
22.4600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
22.9200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
23.4000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
24.0000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
24.6193,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
25.0786,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
25.0800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
25.3291,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Funland),
25.8304,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
27.1000,999,ObjectCollection,Portal_Palette_Hand,0,1,goldCoin_funland_grab,GrabbedCoin,13.45
27.8209,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
28.3600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
28.6284,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
28.8096,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
30.3954,999,ObjectCollection,Portal_Palette_Hand,0,1,goldCoin_funland_grab,DepositedInChest,3.30
30.3954,999,ObjectCollection,Portal_Palette_Hand,0,2,goldCoin_city_grab_2,SpawnedCoin,0.00
