Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
32.0730,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
32.0800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
32.3400,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
33.4248,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
33.7580,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
34.8896,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
36.1537,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
56.2163,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
56.2200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
56.2600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
56.4000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
56.4800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
56.7478,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Funland),
56.7897,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
57.7611,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
57.7800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
58.2000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
58.5400,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
59.0421,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
