Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
3.5234,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
4.1400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
4.7069,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Castle),
5.2196,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
5.4978,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
5.6400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
5.8400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
6.1379,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
6.6400,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
15.3986,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
15.4271,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
24.1207,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
24.1400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
24.3280,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
