Timestamp,HMD_PosX,HMD_PosY,HMD_PosZ,HMD_RotX,HMD_RotY,HMD_RotZ,HMD_RotW,LeftHand_PosX,LeftHand_PosY,LeftHand_PosZ,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,LeftHand_RotW,RightHand_PosX,RightHand_PosY,RightHand_PosZ,RightHand_RotX,RightHand_RotY,RightHand_RotZ,RightHand_RotW
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.0994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0491,0.5267,0.0110,0.4697,-0.0473,0.5809,0.663,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.3119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0487,0.5260,0.0109,0.4681,-0.0468,0.5802,0.665,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.3260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0490,0.5259,0.0112,0.4702,-0.0466,0.5784,0.665,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.3371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0491,0.5259,0.0113,0.4716,-0.0465,0.5771,0.665,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.3585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0492,0.5260,0.0112,0.4716,-0.0465,0.5772,0.665,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.3646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0493,0.5260,0.0112,0.4715,-0.0465,0.5774,0.665,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.3785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0495,0.5261,0.0111,0.4715,-0.0465,0.5775,0.665,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.3932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0493,0.5260,0.0110,0.4710,-0.0474,0.5780,0.665,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.4062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0492,0.5260,0.0109,0.4696,-0.0495,0.5792,0.665,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.4205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0490,0.5260,0.0110,0.4677,-0.0522,0.5814,0.664,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.4336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0487,0.5261,0.0110,0.4657,-0.0550,0.5838,0.663,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.4476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0485,0.5261,0.0110,0.4637,-0.0578,0.5860,0.662,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.4619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0481,0.5265,0.0111,0.4636,-0.0576,0.5864,0.662,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0475,0.5271,0.0112,0.4635,-0.0575,0.5866,0.662,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.4906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0476,0.5275,0.0115,0.4633,-0.0568,0.5867,0.662,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.5097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0476,0.5279,0.0119,0.4629,-0.0549,0.5869,0.662,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.5218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0476,0.5280,0.0119,0.4628,-0.0520,0.5862,0.663,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.5314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0476,0.5281,0.0119,0.4627,-0.0486,0.5854,0.664,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.5452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0475,0.5282,0.0119,0.4626,-0.0453,0.5846,0.665,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.5588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.000,-0.0477,0.5281,0.0119,0.4628,-0.0419,0.5844,0.665,N/A,N/A,N/A,N/A,N/A,N/A,N/A
