Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
5.6656,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.1000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
6.2400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
6.8065,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
7.4760,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
7.4800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
7.7819,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Funland),
8.2963,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
8.7280,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
8.7280,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
8.7560,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
8.7560,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
8.7834,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
8.7834,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
8.8126,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
8.8126,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
8.8407,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
9.5400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
10.0676,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
10.5699,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
96.4513,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
98.7929,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
100.5981,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
101.9837,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
111.1824,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
111.3213,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
114.2588,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
114.3705,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
336.2097,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
338.2399,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
340.2880,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
358.4266,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
358.6792,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
402.5366,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
402.9665,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
