Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
4.6003,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
4.9987,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
7.0103,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
7.9400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
8.7000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
9.1200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
13.1400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
13.8628,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Castle),
14.3498,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
14.6285,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
15.3000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
16.6800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
16.8811,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
17.1909,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
