Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
0.3284,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
4.1721,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
4.3124,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
4.6595,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
4.8701,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
6.3314,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
6.7800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
21.1400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
21.7200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
32.0333,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
32.6605,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
32.8600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
34.0600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
40.1600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
50.2079,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
