Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
0.2716,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
3.6525,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
3.6600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
4.4339,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Snowscape),
4.9355,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
5.1322,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
5.2800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
5.7200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
5.9402,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
6.4260,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
11.7710,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
11.7800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
12.0400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
12.2400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
12.5600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
12.6600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
12.7800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
13.1600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
13.2400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
13.3200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
14.2400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
15.3627,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
18.5897,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
19.3200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
20.9200,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
22.4800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
22.6600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
23.1800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
23.3000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
23.4000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
23.5000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
23.6400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
24.1800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
24.4600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
24.5800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
24.7000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
24.8400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
25.3000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
25.4600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Town,
25.5800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
