Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
1.6546,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
1.6600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle,
1.9000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
2.1000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
2.3400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland,
2.7600,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
3.4957,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
4.0638,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
4.0800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
4.2608,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Snowscape),
4.7739,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
5.1370,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
5.3400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy,
5.6400,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,City,
5.8800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
6.9193,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
7.4907,999,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,,
7.5000,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
7.6800,999,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Home,
7.7558,999,ObjectCollection,Portal_Palette_Hand,0,1,,Confirm_Transition,World Target (Home),
7.8932,999,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,,
