Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
9.1011,11,ObjectCollection,WIM_SteeringWheel,0,1,,Enable_Interface,,
9.1200,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Funland,
9.8800,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Funland,
10.3000,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Funland,
10.9200,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Funland,
11.3800,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Town,
11.5673,11,ObjectCollection,WIM_SteeringWheel,0,1,,Disable_Interface,,
11.9136,11,ObjectCollection,WIM_SteeringWheel,0,1,,Enable_Interface,,
12.1600,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Funland,
12.3800,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Funland,
12.4438,11,ObjectCollection,WIM_SteeringWheel,0,1,,Confirm_Transition,World Target (Funland),
12.5129,11,ObjectCollection,WIM_SteeringWheel,0,1,,Disable_Interface,,
12.8477,11,ObjectCollection,WIM_SteeringWheel,0,1,,Enable_Interface,,
12.9609,11,ObjectCollection,WIM_SteeringWheel,0,1,,Disable_Interface,,
12.9879,11,ObjectCollection,WIM_SteeringWheel,0,1,,Enable_Interface,,
12.9879,11,ObjectCollection,WIM_SteeringWheel,0,1,,Disable_Interface,,
13.0155,11,ObjectCollection,WIM_SteeringWheel,0,1,,Enable_Interface,,
13.0155,11,ObjectCollection,WIM_SteeringWheel,0,1,,Disable_Interface,,
13.0457,11,ObjectCollection,WIM_SteeringWheel,0,1,,Enable_Interface,,
14.8000,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Town,
15.1400,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Town,
15.9200,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,City,
16.5800,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Town,
19.2600,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
20.6200,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
21.3000,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Castle,
22.4400,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
23.2600,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Town,
31.3200,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Town,
32.5800,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,City,
34.5000,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Home,
35.4400,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,City,
35.9000,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Town,
37.0000,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
39.0200,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
39.3800,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Castle,
43.1400,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
48.3600,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Snowy,
58.7000,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Town,
60.6800,11,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,City,
62.1097,11,ObjectCollection,WIM_SteeringWheel,0,1,,Disable_Interface,,
63.4735,11,ObjectCollection,WIM_SteeringWheel,0,1,,Enable_Interface,,
