Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
74.7253,22,ObjectCollection,WIM_Palette_Hand,0,1,,Enable_Interface,,
74.8929,22,ObjectCollection,WIM_Palette_Hand,0,1,,Disable_Interface,,
75.2402,22,ObjectCollection,WIM_Palette_Hand,0,1,,Enable_Interface,,
75.3400,22,ObjectCollection,WIM_Palette_Hand,0,1,,SelectedMenuItem,Funland,
76.6618,22,ObjectCollection,WIM_Palette_Hand,0,1,,Disable_Interface,,
78.5262,22,ObjectCollection,WIM_Palette_Hand,0,1,,Enable_Interface,,
79.1119,22,ObjectCollection,WIM_Palette_Hand,0,1,,Disable_Interface,,
79.2364,22,ObjectCollection,WIM_Palette_Hand,0,1,,Enable_Interface,,
83.9694,22,ObjectCollection,WIM_Palette_Hand,0,1,,Disable_Interface,,
90.2185,22,ObjectCollection,WIM_Palette_Hand,0,1,,Enable_Interface,,
90.5387,22,ObjectCollection,WIM_Palette_Hand,0,1,,Disable_Interface,,
93.2252,22,ObjectCollection,WIM_Palette_Hand,0,1,,Enable_Interface,,
93.2401,22,ObjectCollection,WIM_Palette_Hand,0,1,,Disable_Interface,,
93.2676,22,ObjectCollection,WIM_Palette_Hand,0,1,,Enable_Interface,,
93.3382,22,ObjectCollection,WIM_Palette_Hand,0,1,,Disable_Interface,,
131.0045,22,ObjectCollection,WIM_Palette_Hand,0,1,,Enable_Interface,,
131.0466,22,ObjectCollection,WIM_Palette_Hand,0,1,,Disable_Interface,,
146.5808,22,ObjectCollection,WIM_Palette_Hand,0,1,,Enable_Interface,,
146.8739,22,ObjectCollection,WIM_Palette_Hand,0,1,,Disable_Interface,,
147.2489,22,ObjectCollection,WIM_Palette_Hand,0,1,,Enable_Interface,,
148.6136,22,ObjectCollection,WIM_Palette_Hand,0,1,,Disable_Interface,,
148.8384,22,ObjectCollection,WIM_Palette_Hand,0,1,,Enable_Interface,,
155.1599,22,ObjectCollection,WIM_Palette_Hand,0,1,,SelectedMenuItem,Funland,
156.5799,22,ObjectCollection,WIM_Palette_Hand,0,1,,SelectedMenuItem,Funland,
160.7999,22,ObjectCollection,WIM_Palette_Hand,0,1,,SelectedMenuItem,Funland,
162.9516,22,ObjectCollection,WIM_Palette_Hand,0,1,,Confirm_Transition,World Target (Funland),
163.4533,22,ObjectCollection,WIM_Palette_Hand,0,1,,Disable_Interface,,
173.0709,22,ObjectCollection,WIM_Palette_Hand,0,1,,Enable_Interface,,
