Index,Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
1,0.0,21,ObjectCollection,Baseline,0,1,,Enable_Interface,
2,11.383,21,ObjectCollection,Baseline,0,1,goldCoin_snowy_grab_3,SpawnedCoin,0
3,12.7889,21,ObjectCollection,Baseline,0,1,,Enable_Interface,
4,12.8415,21,ObjectCollection,Baseline,0,1,,SelectedMenuItem,Castle
5,12.8872,21,ObjectCollection,Baseline,0,1,,SelectedMenuItem,Castle
6,13.3748,21,ObjectCollection,Baseline,0,1,,SelectedMenuItem,Castle
7,13.5703,21,ObjectCollection,Baseline,0,1,,SelectedMenuItem,Snowy
8,14.0131,21,ObjectCollection,Baseline,0,1,,SelectedMenuItem,Funland
9,14.4177,21,ObjectCollection,Baseline,0,1,,SelectedMenuItem,Snowy
10,14.6953,21,ObjectCollection,Baseline,0,1,,SelectedMenuItem,Castle
11,15.0585,21,ObjectCollection,Baseline,0,1,,Confirm_Transition,World Target (Castle)
12,15.0585,21,ObjectCollection,Baseline,0,1,,Disable_Interface,
13,16.9416,21,ObjectCollection,Baseline,0,1,,Enable_Interface,
14,17.6479,21,ObjectCollection,Baseline,0,1,,SelectedMenuItem,Snowy
15,17.8848,21,ObjectCollection,Baseline,0,1,,SelectedMenuItem,Funland
16,18.7192,21,ObjectCollection,Baseline,0,1,,SelectedMenuItem,Snowy
17,19.0262,21,ObjectCollection,Baseline,0,1,,Confirm_Transition,World Target (Snowscape)
18,19.0262,21,ObjectCollection,Baseline,0,1,,Disable_Interface,
19,22.9,21,ObjectCollection,Baseline,0,1,goldCoin_snowy_grab_3,GrabbedCoin,11.52
20,23.7166,21,ObjectCollection,Baseline,0,1,,Enable_Interface,
21,23.8024,21,ObjectCollection,Baseline,0,1,,SelectedMenuItem,Castle
22,23.926,21,ObjectCollection,Baseline,0,1,,SelectedMenuItem,Town
23,23.9425,21,ObjectCollection,Baseline,0,1,,SelectedMenuItem,City
24,24.0666,21,ObjectCollection,Baseline,0,1,,SelectedMenuItem,Home
25,24.8593,21,ObjectCollection,Baseline,0,1,,SelectedMenuItem,Home
26,25.2343,21,ObjectCollection,Baseline,0,1,,Confirm_Transition,World Target (Home)
27,25.2343,21,ObjectCollection,Baseline,0,1,,Disable_Interface,
28,27.7672,21,ObjectCollection,Baseline,0,1,goldCoin_snowy_grab_3,DepositedInChest,4.87
29,27.7672,21,ObjectCollection,Baseline,0,2,goldCoin_medieval_grab_3,SpawnedCoin,0
30,28.7974,21,ObjectCollection,Baseline,0,2,,Enable_Interface,
31,29.4376,21,ObjectCollection,Baseline,0,2,,SelectedMenuItem,Castle
32,29.6751,21,ObjectCollection,Baseline,0,2,,SelectedMenuItem,Snowy
33,29.9098,21,ObjectCollection,Baseline,0,2,,SelectedMenuItem,City
34,30.2742,21,ObjectCollection,Baseline,0,2,,Confirm_Transition,World Target (City)
35,30.2742,21,ObjectCollection,Baseline,0,2,,Disable_Interface,
36,32.0826,21,ObjectCollection,Baseline,0,2,,Enable_Interface,
37,32.9878,21,ObjectCollection,Baseline,0,2,,SelectedMenuItem,Funland
38,33.071,21,ObjectCollection,Baseline,0,2,,SelectedMenuItem,Home
39,33.1686,21,ObjectCollection,Baseline,0,2,,Confirm_Transition,World Target (Home)
40,33.1686,21,ObjectCollection,Baseline,0,2,,Disable_Interface,
41,33.2383,21,ObjectCollection,Baseline,0,2,,Enable_Interface,
42,33.558,21,ObjectCollection,Baseline,0,2,,SelectedMenuItem,Home
43,33.6696,21,ObjectCollection,Baseline,0,2,,Disable_Interface,
44,33.6977,21,ObjectCollection,Baseline,0,2,,Enable_Interface,
45,33.7121,21,ObjectCollection,Baseline,0,2,,SelectedMenuItem,Snowy
46,33.9895,21,ObjectCollection,Baseline,0,2,,SelectedMenuItem,City
47,34.1981,21,ObjectCollection,Baseline,0,2,,SelectedMenuItem,Town
48,34.7264,21,ObjectCollection,Baseline,0,2,,Disable_Interface,
49,34.9214,21,ObjectCollection,Baseline,0,2,,Enable_Interface,
50,34.9503,21,ObjectCollection,Baseline,0,2,,SelectedMenuItem,Castle
51,35.0055,21,ObjectCollection,Baseline,0,2,,SelectedMenuItem,Castle
52,35.1305,21,ObjectCollection,Baseline,0,2,,Confirm_Transition,World Target (Castle)
53,35.1305,21,ObjectCollection,Baseline,0,2,,Disable_Interface,
54,35.2,21,ObjectCollection,Baseline,0,2,,Enable_Interface,
55,35.2142,21,ObjectCollection,Baseline,0,2,,SelectedMenuItem,Castle
