Index,Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
1,395.7038,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
2,395.7871,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
3,406.7423,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
4,407.2599,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Funland
5,407.5501,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
6,407.8142,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
7,407.9599,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Funland
8,408.4599,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Snowy
9,408.4998,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Funland
10,408.6798,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Snowy
11,408.9998,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Castle
12,409.5999,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Snowy
13,409.7399,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Funland
14,409.8398,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Town
15,409.9998,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,City
16,410.6599,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,City
17,410.7999,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Town
18,411.0598,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Town
19,411.1599,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Snowy
20,411.1599,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Castle
21,411.6798,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Castle
22,413.2999,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,City
23,414.0799,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,City
24,416.1399,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,City
