Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
395.7038,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,,
395.7871,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,,
406.7423,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,,
407.2599,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Funland,
407.5501,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,,
407.8142,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,,
407.9599,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Funland,
408.4599,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Snowy,
408.4998,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Funland,
408.6798,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Snowy,
408.9998,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Castle,
409.5999,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Snowy,
409.7399,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Funland,
409.8398,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Town,
409.9998,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,City,
410.6599,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,City,
410.7999,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Town,
411.0598,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Town,
411.1599,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Snowy,
411.1599,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Castle,
411.6798,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Castle,
413.2999,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,City,
414.0799,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,City,
416.1399,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,City,
417.8799,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,City,
417.9621,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Confirm_Transition,World Target (City),
418.1999,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Town,
418.4606,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,,
418.6707,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,,
418.7563,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,,
418.7831,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,,
418.7831,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,,
418.7980,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,,
418.7980,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,,
418.8107,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,,
418.8107,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,,
418.8238,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,,
418.8238,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,,
418.8366,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,,
418.8366,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,,
418.8508,20,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,,
