Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
110.6039,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,,
110.7417,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,,
110.8024,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,,
110.8707,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,,
111.4254,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,,
111.4536,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,,
116.9517,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,,
117.0079,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,,
139.0293,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,,
139.5800,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Castle,
139.7800,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Castle,
139.8199,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Castle,
139.8600,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Castle,
139.9200,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Castle,
140.3000,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Castle,
141.0600,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Castle,
144.0600,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,City,
150.2000,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,City,
152.7986,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,,
153.3663,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,,
153.4599,9,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,City,
