Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
15.7955,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
15.9576,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
17.0912,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
17.8431,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
22.4706,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
22.9795,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
37.152,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
38.1125,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
55.2923,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
56.4,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
56.8,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
56.92,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
57.8,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
59.28,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,City
61.44,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,City
64.32,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,City
64.9,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
65.88,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
69.7,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
71.5,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
76.9013,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
77.6244,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
79.0029,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
82.0092,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
84.1265,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
84.3062,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
84.9894,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
85.782,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
86.4514,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
87.6753,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
87.8,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
88.12,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
88.94,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
88.98,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
89.02,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
90.22,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,City
90.4,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,City
90.8365,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Confirm_Transition,World Target (City)
90.8925,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
92.1471,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
92.4,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Home
93.58,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
94.7207,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Confirm_Transition,World Target (Town)
94.8049,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
100.0522,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
100.4427,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
101.3191,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
101.3764,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
102.461,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
103.7141,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
120.0022,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
120.02,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Funland
120.0602,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Confirm_Transition,World Target (Funland)
120.3092,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
120.3919,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
120.5464,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
120.5619,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
120.5619,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
120.5874,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
120.5874,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
120.6153,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
120.6153,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
120.6442,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
120.6442,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
120.6716,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
120.6716,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
120.6995,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
120.6995,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
120.7268,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
120.7268,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
120.7545,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
120.7545,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
120.7828,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
120.7828,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
120.8118,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
120.8118,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
120.839,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
121.6,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
121.7023,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
122.7183,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
123.0091,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
123.2886,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
123.4567,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
123.4832,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
123.54,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,City
124.14,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Home
125.0282,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Confirm_Transition,World Target (Home)
125.2094,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
126.4902,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
126.7276,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
126.9774,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
127.54,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,City
128.94,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
131.74,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
132.5186,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
132.6799,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,City
133.5999,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,City
134.3991,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Confirm_Transition,World Target (City)
134.5999,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
134.7,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Funland
134.8,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
134.8,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Funland
134.8714,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
135.6804,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
135.7,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
136.4038,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Confirm_Transition,World Target (Town)
136.9061,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
140.5384,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
140.94,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
140.9419,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
142.9602,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
143.0399,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
143.6799,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
