Index,Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
1,15.7955,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
2,15.9576,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
3,17.0912,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
4,17.8431,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
5,22.4706,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
6,22.9795,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
7,37.152,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
8,38.1125,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
9,55.2923,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
10,56.4,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
11,56.8,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
12,56.92,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
13,57.8,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
14,59.28,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,City
15,61.44,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,City
16,64.32,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,City
17,64.9,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
18,65.88,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
19,69.7,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
20,71.5,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,SelectedMenuItem,Town
21,76.9013,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Disable_Interface,
22,77.6244,14,ObjectCollection,WIM_Palette_HeadHand,0,1,,Enable_Interface,
