Index,Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
1,100.3401,13,ObjectCollection,Portal_Gallery,0,1,,Enable_Interface,
2,100.62,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,Town
3,102.0799,13,ObjectCollection,Portal_Gallery,0,1,,Disable_Interface,
4,200.5509,13,ObjectCollection,Portal_Gallery,0,1,,Enable_Interface,
5,200.7399,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,Funland
6,222.3957,13,ObjectCollection,Portal_Gallery,0,1,,Confirm_Transition,World Target (Funland)
7,222.8972,13,ObjectCollection,Portal_Gallery,0,1,,Disable_Interface,
8,231.7936,13,ObjectCollection,Portal_Gallery,0,1,,Enable_Interface,
9,235.6399,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,Town
10,235.8799,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,City
11,236.2199,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,City
12,236.7199,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,Home
13,247.7895,13,ObjectCollection,Portal_Gallery,0,1,,Confirm_Transition,World Target (Home)
14,248.2902,13,ObjectCollection,Portal_Gallery,0,1,,Disable_Interface,
15,250.0999,13,ObjectCollection,Portal_Gallery,0,1,,Enable_Interface,
16,250.2599,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,Town
17,250.9767,13,ObjectCollection,Portal_Gallery,0,1,,Disable_Interface,
18,252.2715,13,ObjectCollection,Portal_Gallery,0,1,,Enable_Interface,
19,252.2999,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,Town
20,268.9999,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,City
21,297.1199,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,City
22,300.7399,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,City
23,301.7799,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,Town
24,302.6599,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,City
25,304.1399,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,City
26,304.2399,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,Town
27,304.3999,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,Funland
28,304.9999,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,Town
29,309.2999,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,Funland
30,310.0599,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,Town
31,310.1399,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,City
32,311.3799,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,Town
33,311.5999,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,Funland
34,315.5918,13,ObjectCollection,Portal_Gallery,0,1,,Disable_Interface,
35,321.5073,13,ObjectCollection,Portal_Gallery,0,1,,Enable_Interface,
36,321.5399,13,ObjectCollection,Portal_Gallery,0,1,,SelectedMenuItem,Town
