Index,Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
1,91.4014,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
2,91.7352,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
3,181.6042,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
4,182.2302,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
5,182.272,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
6,182.2847,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
7,182.3404,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
8,182.4242,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
9,184.0387,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
10,184.9166,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
11,184.9721,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
12,185.1532,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
13,186.03,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
14,186.1837,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
15,186.5169,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
16,186.8093,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
17,186.8236,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
18,186.906,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
19,187.1568,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
20,188.2434,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
21,257.6173,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
22,257.7283,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
23,257.813,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
24,258.4113,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
25,265.5115,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
26,265.5406,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
27,265.7755,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
28,266.263,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
29,266.6246,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
30,266.9726,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
31,267.85,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
32,267.8641,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
33,268.0029,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
34,268.1426,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
35,268.2409,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
36,268.3791,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
37,268.5049,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
38,268.5999,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Castle
39,357.2318,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
40,357.3709,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
41,358.1785,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
42,359.7656,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
43,359.9336,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
44,362.7591,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
45,364.5963,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
46,365.042,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
47,365.1199,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Castle
48,365.14,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Confirm_Transition,World Target (Castle)
49,365.1677,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Disable_Interface,
50,365.9748,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,Enable_Interface,
51,366.9199,15,ObjectCollection,Portal_Palette_HeadHand,0,1,,SelectedMenuItem,Home
