Index,Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
1,44.0455,10,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,
2,44.2331,10,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,
3,48.4093,10,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,
4,48.6743,10,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,
5,53.7557,10,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,
6,53.9089,10,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,
7,57.7506,10,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,
8,58.6422,10,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,
9,60.2151,10,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,
10,65.7842,10,ObjectCollection,Portal_Palette_Hand,0,1,,Disable_Interface,
11,66.4943,10,ObjectCollection,Portal_Palette_Hand,0,1,,Enable_Interface,
12,86.94,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland
13,88.26,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland
14,108.92,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland
15,111.18,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland
16,113.04,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland
17,115.96,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland
18,116.84,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland
19,124.5,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland
20,130.58,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland
21,131.9599,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Funland
22,135.7599,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy
23,135.8199,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy
24,136.0999,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy
25,137.78,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy
26,138.2399,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy
27,146.72,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy
28,146.92,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy
29,149.2199,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy
30,154.9399,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Snowy
31,155.42,10,ObjectCollection,Portal_Palette_Hand,0,1,,SelectedMenuItem,Castle
