Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
20.1408,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
20.1600,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
20.2800,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
20.3410,7,ObjectCollection,Portal_SteeringWheel,0,1,,Confirm_Transition,World Target (Funland),
20.6199,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
21.8187,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
21.8762,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
32.7238,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
35.7244,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
35.8920,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
36.0037,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
36.3020,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
49.9963,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
50.1910,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
50.2000,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
51.9317,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
52.4173,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
54.5200,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
56.0938,7,ObjectCollection,Portal_SteeringWheel,0,1,,Confirm_Transition,World Target (Town),
56.5938,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
60.0603,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
60.1295,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
91.1013,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
91.1200,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
91.3400,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
92.8600,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
93.2200,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
95.5200,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
98.9400,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,City,
99.8309,7,ObjectCollection,Portal_SteeringWheel,0,1,,Confirm_Transition,World Target (City),
100.3328,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
101.2371,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
101.3000,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
101.5000,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
101.6800,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
102.1000,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
102.7684,7,ObjectCollection,Portal_SteeringWheel,0,1,,Confirm_Transition,World Target (Town),
103.0880,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
104.9942,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
105.0000,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
105.2446,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
105.2580,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
105.2731,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
105.2867,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
105.3000,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
105.4600,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Funland,
105.8600,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,City,
106.8055,7,ObjectCollection,Portal_SteeringWheel,0,1,,Confirm_Transition,World Target (City),
107.0140,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
108.3232,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
108.3400,7,ObjectCollection,Portal_SteeringWheel,0,1,,SelectedMenuItem,Town,
108.3514,7,ObjectCollection,Portal_SteeringWheel,0,1,,Confirm_Transition,World Target (Town),
108.8517,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
108.8793,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
108.8793,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
108.8893,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
108.8893,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
108.9038,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
108.9038,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
108.9180,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
108.9180,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
108.9328,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
108.9328,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
108.9473,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
109.0575,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
111.2160,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
111.2583,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
111.5223,7,ObjectCollection,Portal_SteeringWheel,0,1,,Enable_Interface,,
111.5787,7,ObjectCollection,Portal_SteeringWheel,0,1,,Disable_Interface,,
