Participant,Technique,TechniquePreview,TechniqueInteractionSpace,TechniquePreviewSpace,InteractionMetaphor,TaskBlock,Trial,SearchTime,RetrieveTime,DepositTime,TotalTime,ErrorCount
7,Portal_SteeringWheel,Portal,Bimanual,Bimanual,SteeringWheel,0,1,29.830300000000022,62.42160000000001,39.196500000000015,139.43740000000003,0
7,Portal_SteeringWheel,Portal,Bimanual,Bimanual,SteeringWheel,0,2,7.434399999999982,1.2401000000000408,8.310199999999952,22.64760000000001,3
7,Portal_SteeringWheel,Portal,Bimanual,Bimanual,SteeringWheel,0,3,2.618499999999983,22.288299999999992,13.694099999999992,39.606799999999964,0
7,Portal_SteeringWheel,Portal,Bimanual,Bimanual,SteeringWheel,0,4,32.8202,4.6798,4.647299999999973,43.16000000000008,4
7,Portal_SteeringWheel,Portal,Bimanual,Bimanual,SteeringWheel,0,5,34.81669999999997,3.0232999999999493,3.913400000000024,42.75999999999999,7
7,Portal_SteeringWheel,Portal,Bimanual,Bimanual,SteeringWheel,0,6,10.696100000000001,4.723899999999958,13.430799999999977,33.301099999999906,3
7,Portal_SteeringWheel,Portal,Bimanual,Bimanual,SteeringWheel,0,7,24.76640000000009,3.1725000000000136,3.6200999999999794,35.00920000000008,3
7,Portal_SteeringWheel,Portal,Bimanual,Bimanual,SteeringWheel,0,8,3.008399999999938,13.541200000000003,11.848900000000071,32.32269999999994,0
7,Portal_SteeringWheel,Portal,Bimanual,Bimanual,SteeringWheel,0,9,23.778099999999995,3.648900000000026,6.819399999999973,37.40330000000006,4
7,Portal_SteeringWheel,Portal,Bimanual,Bimanual,SteeringWheel,0,10,28.829099999999926,23.194500000000062,12.164800000000014,67.69319999999993,1
7,Portal_SteeringWheel,Portal,Bimanual,Bimanual,SteeringWheel,0,11,51.547300000000064,2.9230999999999767,3.050200000000018,60.88650000000007,7
7,Portal_SteeringWheel,Portal,Bimanual,Bimanual,SteeringWheel,0,12,8.908900000000017,2.634999999999991,2.5301999999999225,17.302099999999996,0
7,Portal_SteeringWheel,Portal,Bimanual,Bimanual,SteeringWheel,0,13,6.212999999999965,2.828800000000001,13.860599999999977,27.047199999999975,1
7,Portal_SteeringWheel,Portal,Bimanual,Bimanual,SteeringWheel,0,14,12.98879999999997,4.865800000000036,13.18100000000004,34.52170000000001,0
7,Portal_SteeringWheel,Portal,Bimanual,Bimanual,SteeringWheel,0,15,10.161200000000008,2.45169999999996,4.261600000000044,20.50350000000003,0
7,Portal_Palette_HeadHand,Portal,HeadHand,Hand,Palette_Head,1,1,34.440000000000055,2.6949999999999363,10.598999999999933,51.434999999999945,4
7,Portal_Palette_HeadHand,Portal,HeadHand,Hand,Palette_Head,1,2,2.3659999999999854,2.574000000000069,3.525000000000091,11.94399999999996,0
7,Portal_Palette_HeadHand,Portal,HeadHand,Hand,Palette_Head,1,3,15.11700000000019,3.4589999999998327,2.7100000000000364,24.638000000000147,2
7,Portal_Palette_HeadHand,Portal,HeadHand,Hand,Palette_Head,1,4,24.889999999999873,5.567999999999984,4.122000000000071,37.72399999999993,4
7,Portal_Palette_HeadHand,Portal,HeadHand,Hand,Palette_Head,1,5,2.395999999999958,3.0979999999999563,2.20900000000006,10.467000000000098,0
7,Portal_Palette_HeadHand,Portal,HeadHand,Hand,Palette_Head,1,6,12.307999999999993,3.1189999999999145,2.1289999999999054,20.798000000000002,1
