Index,Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
1,357.4901,6,ObjectCollection,WIM_Gallery,0,1,,Enable_Interface,
2,357.9399,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,Funland
3,359.7199,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,Snowy
4,363.7399,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,Funland
5,363.7999,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,Town
6,363.8599,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,City
7,364.6599,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,Town
8,365.0999,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,Funland
9,365.2999,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,Snowy
10,365.4399,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,Snowy
11,365.5799,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,Funland
12,367.0399,6,ObjectCollection,WIM_Gallery,0,1,,Confirm_Transition,World Target (Funland)
13,367.5413,6,ObjectCollection,WIM_Gallery,0,1,,Disable_Interface,
14,369.3225,6,ObjectCollection,WIM_Gallery,0,1,,Enable_Interface,
15,369.6399,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,Snowy
16,369.8599,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,Snowy
17,371.773,6,ObjectCollection,WIM_Gallery,0,1,,Disable_Interface,
18,372.6091,6,ObjectCollection,WIM_Gallery,0,1,,Enable_Interface,
19,373.1399,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,Town
20,373.3199,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,City
21,373.6999,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,Town
22,374.8784,6,ObjectCollection,WIM_Gallery,0,1,,Confirm_Transition,World Target (Town)
23,375.3925,6,ObjectCollection,WIM_Gallery,0,1,,Disable_Interface,
24,377.2012,6,ObjectCollection,WIM_Gallery,0,1,,Enable_Interface,
25,377.6999,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,City
26,377.8399,6,ObjectCollection,WIM_Gallery,0,1,,SelectedMenuItem,Home
