Participant,Technique,TechniquePreview,TechniqueInteractionSpace,TechniquePreviewSpace,InteractionMetaphor,TaskBlock,Trial,SearchTime,RetrieveTime,DepositTime,TotalTime,ErrorCount
16,WIM_SteeringWheel,WIM,Bimanual,Bimanual,SteeringWheel,0,1,11.790300000000002,1.3037999999999954,12.018799999999999,31.821200000000005,0
16,WIM_SteeringWheel,WIM,Bimanual,Bimanual,SteeringWheel,0,2,9.733499999999992,3.379400000000004,4.024300000000011,19.071200000000005,2
16,WIM_SteeringWheel,WIM,Bimanual,Bimanual,SteeringWheel,0,3,9.631199999999978,1.8704999999999927,3.449800000000039,18.04019999999997,0
16,WIM_SteeringWheel,WIM,Bimanual,Bimanual,SteeringWheel,0,4,3.605600000000038,1.7758999999999787,2.9997000000000185,10.301000000000045,0
16,WIM_SteeringWheel,WIM,Bimanual,Bimanual,SteeringWheel,0,5,2.2275999999999954,1.092899999999986,1.3856000000000108,6.430700000000002,0
16,WIM_SteeringWheel,WIM,Bimanual,Bimanual,SteeringWheel,0,6,1.6164999999999736,1.2133000000000038,1.418299999999988,5.888299999999958,0
16,WIM_SteeringWheel,WIM,Bimanual,Bimanual,SteeringWheel,0,7,5.360000000000014,1.3815000000000168,1.5575000000000045,10.21750000000003,0
16,WIM_SteeringWheel,WIM,Bimanual,Bimanual,SteeringWheel,0,8,4.3297999999999774,2.574200000000019,1.727199999999982,11.302399999999977,0
16,WIM_SteeringWheel,WIM,Bimanual,Bimanual,SteeringWheel,0,9,4.5108000000000175,1.730799999999988,2.9612000000000194,11.219699999999989,0
16,WIM_SteeringWheel,WIM,Bimanual,Bimanual,SteeringWheel,0,10,3.494000000000028,1.5079000000000065,1.6807000000000016,8.49150000000003,0
16,WIM_SteeringWheel,WIM,Bimanual,Bimanual,SteeringWheel,0,11,4.356800000000021,1.413599999999974,1.7058000000000106,9.257299999999987,0
16,WIM_SteeringWheel,WIM,Bimanual,Bimanual,SteeringWheel,0,12,3.3973000000000297,1.015799999999956,1.0577000000000112,7.168099999999981,0
16,WIM_SteeringWheel,WIM,Bimanual,Bimanual,SteeringWheel,0,13,3.3278000000000247,1.057200000000023,1.1854999999999905,7.307900000000018,0
16,WIM_SteeringWheel,WIM,Bimanual,Bimanual,SteeringWheel,0,14,3.3840999999999894,1.3530000000000086,1.3611000000000217,7.878699999999981,0
16,WIM_SteeringWheel,WIM,Bimanual,Bimanual,SteeringWheel,0,15,4.886600000000044,1.7917999999999665,1.4247000000000298,10.008500000000026,0
16,Baseline,None,OneHanded,World,Baseline,1,1,11.012499999999989,1.28449999999998,2.711400000000026,16.732199999999978,3
16,Baseline,None,OneHanded,World,Baseline,1,2,7.545099999999991,1.1596999999999866,2.642600000000016,12.918299999999988,2
16,Baseline,None,OneHanded,World,Baseline,1,3,12.017100000000028,1.9694000000000074,2.301599999999951,17.999900000000025,4
16,Baseline,None,OneHanded,World,Baseline,1,4,18.264499999999998,1.462099999999964,1.8081999999999994,23.13749999999999,5
16,Baseline,None,OneHanded,World,Baseline,1,5,11.704200000000014,1.1848999999999705,1.3915000000000646,15.781799999999976,4
16,Baseline,None,OneHanded,World,Baseline,1,6,0.27949999999998454,0.8677999999999884,1.2771999999999935,3.8558000000000447,0
16,Baseline,None,OneHanded,World,Baseline,1,7,13.549199999999928,1.5223000000000866,9.443699999999922,26.253399999999942,5
16,Baseline,None,OneHanded,World,Baseline,1,8,8.729900000000043,1.6082000000000107,4.640899999999988,16.899400000000014,3
16,Baseline,None,OneHanded,World,Baseline,1,9,1.070699999999988,0.9080000000000155,1.2101000000000113,5.62360000000001,0
16,Baseline,None,OneHanded,World,Baseline,1,10,4.998199999999997,1.5769000000000233,1.4553999999999405,9.547900000000027,2
16,Baseline,None,OneHanded,World,Baseline,1,11,3.8292999999999893,2.297900000000027,5.068300000000022,12.876899999999978,1
16,Baseline,None,OneHanded,World,Baseline,1,12,11.513699999999972,1.9565999999999804,1.5648000000001048,16.62009999999998,5
16,Baseline,None,OneHanded,World,Baseline,1,13,2.923000000000002,1.4872000000000298,1.2432000000000016,7.2251999999999725,2
16,Baseline,None,OneHanded,World,Baseline,1,14,4.017500000000041,1.2074999999999818,1.2358000000000402,8.922600000000102,1
16,Baseline,None,OneHanded,World,Baseline,1,15,1.1158999999998969,0.96650000000011,1.037499999999909,5.470199999999977,0
16,WIM_Gallery,WIM,OneHanded,Head,Gallery,2,1,3.7741000000000895,1.098799999999983,2.40949999999998,9.048700000000053,0
16,WIM_Gallery,WIM,OneHanded,Head,Gallery,2,2,3.091699999999946,1.3125,1.7080000000000837,7.836400000000026,0
16,WIM_Gallery,WIM,OneHanded,Head,Gallery,2,3,4.024599999999964,1.643199999999979,2.4635000000000673,9.693099999999959,0
16,WIM_Gallery,WIM,OneHanded,Head,Gallery,2,4,4.437999999999988,1.5366999999999962,3.0014999999999645,11.020999999999958,0
16,WIM_Gallery,WIM,OneHanded,Head,Gallery,2,5,1.711999999999989,0.9217000000001008,3.3257999999999583,7.752299999999991,0
16,WIM_Gallery,WIM,OneHanded,Head,Gallery,2,6,5.221400000000017,1.7800000000000864,1.2550999999999704,10.009100000000103,0
16,WIM_Gallery,WIM,OneHanded,Head,Gallery,2,7,3.105699999999956,0.9066000000000258,1.7232000000000198,7.516799999999989,0
16,WIM_Gallery,WIM,OneHanded,Head,Gallery,2,8,2.56269999999995,1.6327999999999747,2.1112000000000535,8.003799999999956,0
16,WIM_Gallery,WIM,OneHanded,Head,Gallery,2,9,1.5329000000000406,0.7587999999999511,1.1891000000000531,5.067199999999957,0
16,WIM_Gallery,WIM,OneHanded,Head,Gallery,2,10,4.370900000000006,1.6736000000000786,0.9848999999999251,8.685800000000086,0
16,WIM_Gallery,WIM,OneHanded,Head,Gallery,2,11,2.4097999999999047,1.5289000000000215,1.274000000000001,6.764999999999986,0
16,WIM_Gallery,WIM,OneHanded,Head,Gallery,2,12,4.817299999999932,1.8164000000000442,1.3587999999999738,9.67470000000003,0
16,WIM_Gallery,WIM,OneHanded,Head,Gallery,2,13,2.618099999999913,0.6009000000000242,1.1679000000000315,5.999599999999987,0
16,WIM_Gallery,WIM,OneHanded,Head,Gallery,2,14,2.914199999999937,1.3652000000000726,1.693899999999985,7.530899999999974,0
16,WIM_Gallery,WIM,OneHanded,Head,Gallery,2,15,3.508000000000038,0.8004999999999427,4.629699999999957,10.565399999999954,0
16,Portal_Gallery,Portal,OneHanded,Head,Gallery,3,1,21.674999999999955,0.7719999999999345,1.9570000000001073,27.003999999999905,2
16,Portal_Gallery,Portal,OneHanded,Head,Gallery,3,2,3.5519999999999072,0.7710000000001855,1.3309999999999036,7.113000000000056,0
16,Portal_Gallery,Portal,OneHanded,Head,Gallery,3,3,3.592999999999847,0.6960000000001401,1.140999999999849,7.015999999999849,0
16,Portal_Gallery,Portal,OneHanded,Head,Gallery,3,4,5.610000000000127,0.4639999999999418,1.04099999999994,9.187000000000126,0
16,Portal_Gallery,Portal,OneHanded,Head,Gallery,3,5,6.0,0.4259999999999309,1.134999999999991,9.148999999999887,0
16,Portal_Gallery,Portal,OneHanded,Head,Gallery,3,6,5.537000000000035,0.54099999999994,1.1310000000000855,8.850000000000136,0
16,Portal_Gallery,Portal,OneHanded,Head,Gallery,3,7,5.720000000000027,0.38799999999991996,1.3260000000000218,10.120999999999867,0
16,Portal_Gallery,Portal,OneHanded,Head,Gallery,3,8,6.567999999999984,0.39800000000013824,3.5449999999998454,12.263000000000147,0
16,Portal_Gallery,Portal,OneHanded,Head,Gallery,3,9,6.34699999999998,0.3969999999999345,1.0950000000000273,9.66099999999983,0
16,Portal_Gallery,Portal,OneHanded,Head,Gallery,3,10,5.873000000000047,0.4090000000001055,1.8199999999999363,9.994000000000142,0
16,Portal_Gallery,Portal,OneHanded,Head,Gallery,3,11,3.800999999999931,0.8669999999999618,1.0550000000000637,7.599999999999909,0
