Index,Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration
1,9.9225,16,ObjectCollection,WIM_SteeringWheel,0,1,,Enable_Interface,
2,9.94,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,City
3,10.1195,16,ObjectCollection,WIM_SteeringWheel,0,1,,Confirm_Transition,World Target (City)
4,10.12,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Funland
5,10.16,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Town
6,10.2156,16,ObjectCollection,WIM_SteeringWheel,0,1,,Disable_Interface,
7,23.994,16,ObjectCollection,WIM_SteeringWheel,0,1,,Enable_Interface,
8,24.0,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Snowy
9,24.0232,16,ObjectCollection,WIM_SteeringWheel,0,1,,Confirm_Transition,World Target (Snowscape)
10,24.3866,16,ObjectCollection,WIM_SteeringWheel,0,1,,Disable_Interface,
11,32.5422,16,ObjectCollection,WIM_SteeringWheel,0,1,,Enable_Interface,
12,32.56,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Town
13,32.68,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Town
14,33.74,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Town
15,33.98,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Funland
16,36.0,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Funland
17,36.66,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Town
18,37.72,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,City
19,38.58,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Town
20,39.6413,16,ObjectCollection,WIM_SteeringWheel,0,1,,Disable_Interface,
21,40.9358,16,ObjectCollection,WIM_SteeringWheel,0,1,,Enable_Interface,
22,41.0075,16,ObjectCollection,WIM_SteeringWheel,0,1,,Disable_Interface,
23,47.3967,16,ObjectCollection,WIM_SteeringWheel,0,1,,Enable_Interface,
24,47.4666,16,ObjectCollection,WIM_SteeringWheel,0,1,,Disable_Interface,
25,49.649,16,ObjectCollection,WIM_SteeringWheel,0,1,,Enable_Interface,
26,49.7333,16,ObjectCollection,WIM_SteeringWheel,0,1,,Disable_Interface,
27,51.1258,16,ObjectCollection,WIM_SteeringWheel,0,1,,Enable_Interface,
28,51.1822,16,ObjectCollection,WIM_SteeringWheel,0,1,,Disable_Interface,
29,52.2384,16,ObjectCollection,WIM_SteeringWheel,0,1,,Enable_Interface,
30,55.56,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Town
31,55.82,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,City
32,55.96,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,Home
33,56.8,16,ObjectCollection,WIM_SteeringWheel,0,1,,SelectedMenuItem,City
